Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Description,Description Type,Description Language,Dimension Source Note,Illustration URL,Illustration Type,adm.acquiredVia,adm.inv,adm.isadPartOf,adm.plaatsingsnummer,adm.note,adm.volgnummer,adm.magazijnplaats,adm.magazijnplaats_alt6,Legacy Information Value,Legacy Information Type,Legacy Information Published,Object Type,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier,Visual ISAAR Brocade ID,Visual Actor Role,Visual Actor Widget,Visual Actor Identifier,Brocade Production Actor ID,Production Actor Role,Production Actor Widget,Production Actor Identifier,Start Date,End Date,Start Date Note,Start Date Note Type,Start Date Note Language
,,e793497b-1000-56a4-834b-09de605db259,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:31302,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,e793497b-1000-56a4-834b-09de605db259,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:31302/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,e793497b-1000-56a4-834b-09de605db259,,,,,1,ObjectTypes,tg:lhph:31302,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,sepia prints,,,,,,,,,,,,,,,,,,,
,,e793497b-1000-56a4-834b-09de605db259,,,,,1,OriginalBrocade,tg:lhph:31302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc582a3c-2aa6-5b4b-a4dd-90494b4b2c17,au::9610,keywords,,"dlod={""id"":""ark:/83110/x0/fc582a3c-2aa6-5b4b-a4dd-90494b4b2c17"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/fc582a3c-2aa6-5b4b-a4dd-90494b4b2c17,,,,,,,,,,,,,
,,e793497b-1000-56a4-834b-09de605db259,,,,,,ProductionTimeSpans,tg:lhph:31302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910,,,,
tg:lhph:36078,Foto's,e7b02069-291c-5889-b477-8b8ddec074e2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e7b02069-291c-5889-b477-8b8ddec074e2,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,Acquisitions,tg:lhph:36078,tr:lh:9510,"dlod={""id"":""ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7"",""text"":""Archief van Marcel de Backer"",""name"":""Archief van Marcel de Backer"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,Annotations,tg:lhph:36078,,,,note.lhalg,Negatievenarchief Marcel de Backer.,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,Archives,tg:lhph:36078,,,,,,,,isad:lh:95309,"dlod={""id"":""ark:/24970/x0/dfe27638-51b8-53e6-a620-eddd5e4f243c"",""text"":""Negatieven van foto's door au::901"",""name"":""Negatieven van foto's door au::901"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/dfe27638-51b8-53e6-a620-eddd5e4f243c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Arca-Kelderteater:

Onbekenden in gesprek, in """"Pas op dat je geen woord zegt"""", door Dimitri
Frenkel Frank en onder regie van Jaak Vermeulen.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,DimensionSourceNotes,tg:lhph:36078,,,,kenmerken.lhformatph,,,,,,,,,,6 x 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,DimensionSourceNotes,tg:lhph:36078,,,,kenmerken.lhformatph,,,,,,,,,,6 x 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,Images,tg:lhph:36078,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:35529,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,Items,tg:lhph:36078,,,,,,,,,,,,,,,,,tr:lh:9510,218458/1716,isad:lh:95309,B 1183 / P (NEG00186/1/2),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000034879,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:36078,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:36078/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,ObjectTypes,tg:lhph:36078,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white negatives,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,2,OriginalBrocade,tg:lhph:36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23c48a5e-46bc-50ea-82dc-f6b237c012f4,au::18524,keywords,,"dlod={""id"":""ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,3,OriginalBrocade,tg:lhph:36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4761514-3f33-5bd9-ad92-c6c4fda0cbc7,au::19718,keywords,,"dlod={""id"":""ark:/83110/x0/e4761514-3f33-5bd9-ad92-c6c4fda0cbc7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e4761514-3f33-5bd9-ad92-c6c4fda0cbc7,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,ProductionActors,tg:lhph:36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,083b6d4c-771f-5a84-b2f7-7c6f21eae122,,,,,,,,,,au::901,photographers,"dlod={""id"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,,ProductionTimeSpans,tg:lhph:36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7b02069-291c-5889-b477-8b8ddec074e2,,,,,1,VisualContent,tg:lhph:36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,083b6d4c-771f-5a84-b2f7-7c6f21eae122,,,,,,au::901,photographers,"dlod={""id"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122,,,,,,,,,
tg:lhph:4322,Foto's,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,Acquisitions,tg:lhph:4322,tr:lh:2397,"dlod={""id"":""ark:/24970/x0/ec36671a-fea8-54e7-b50d-f709c3a923bb"",""text"":""Archief van Jan de Schuyter"",""name"":""Archief van Jan de Schuyter"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/ec36671a-fea8-54e7-b50d-f709c3a923bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,Annotations,tg:lhph:4322,,,,note.lhalg,"Foto op uitnodiging van het Komiteit van de fotographische tentoonstelling
""""Z.M. Koning Albert"""" in de zaal van de Koninklijken Kunstkring aan de
Arenbergstraat 28 te Antwerpen.

Deze uitnodiging is gericht aan """"Mijnheer den bestuurder van het Handelsblad"""".",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,Archives,tg:lhph:4322,,,,,,,,isad:lh:93220,"dlod={""id"":""ark:/24970/x0/62783360-1773-5983-88f8-84acd789b5f6"",""text"":""Foto's (verzameling)"",""name"":""Foto's (verzameling)"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/62783360-1773-5983-88f8-84acd789b5f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Koning Albert I, ten voeten uit, staand tussen koningin Elisabeth en een geestelijke, in een kerk.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,DimensionSourceNotes,tg:lhph:4322,,,,kenmerken.lhformatph,,,,,,,,,,61 x 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,DimensionSourceNotes,tg:lhph:4322,,,,kenmerken.lhformatph,,,,,,,,,,61 x 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,Images,tg:lhph:4322,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:5240,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,Items,tg:lhph:4322,,,,,,,,,,,,,,,,,tr:lh:2397,45609/4,isad:lh:93220,A 247 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000004039,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:4322,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:4322/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,ObjectTypes,tg:lhph:4322,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,1,OriginalBrocade,tg:lhph:4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862bed4-ab84-5ff0-bcb2-1faf15478a2e,au::224,keywords,,"dlod={""id"":""ark:/83110/x0/5862bed4-ab84-5ff0-bcb2-1faf15478a2e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5862bed4-ab84-5ff0-bcb2-1faf15478a2e,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,2,OriginalBrocade,tg:lhph:4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75502fe8-f344-5604-9495-8d3340f0888a,au::6284,keywords,,"dlod={""id"":""ark:/83110/x0/75502fe8-f344-5604-9495-8d3340f0888a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/75502fe8-f344-5604-9495-8d3340f0888a,,,,,,,,,,,,,
,,e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,,,,,,ProductionTimeSpans,tg:lhph:4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930,,,,
tg:lhph:1659,Foto's,e812b9ef-dae9-5057-b9a5-057035009b4b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e812b9ef-dae9-5057-b9a5-057035009b4b,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,Acquisitions,tg:lhph:1659,tr:lh:3821,"dlod={""id"":""ark:/24970/x0/2878e4a7-2031-53a1-a054-21cc46db00a7"",""text"":""Aankoop bij Roland Minnaert"",""name"":""Aankoop bij Roland Minnaert"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/2878e4a7-2031-53a1-a054-21cc46db00a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Valère Depauw, thuis. Reeks van zes contactafdrukken, waarop hij zittend en lezend staat afgebeeld.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,DimensionSourceNotes,tg:lhph:1659,,,,kenmerken.lhformatph,,,,,,,,,,191 x 133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,DimensionSourceNotes,tg:lhph:1659,,,,kenmerken.lhformatph,,,,,,,,,,191 x 133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,Images,tg:lhph:1659,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:3121,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,Items,tg:lhph:1659,,,,,,,,,,,,,,,,,tr:lh:3821,73637/a,,D 3405 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000001529,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:1659,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:1659/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,ObjectTypes,tg:lhph:1659,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,2,OriginalBrocade,tg:lhph:1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73b4377-b087-5858-a09e-d4b5a376f0c6,au::5355,keywords,,"dlod={""id"":""ark:/83110/x0/f73b4377-b087-5858-a09e-d4b5a376f0c6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f73b4377-b087-5858-a09e-d4b5a376f0c6,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,ProductionActors,tg:lhph:1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440c1752-6831-56e0-8958-a6c67adb2ff0,,,,,,,,,,au::46849,photographers,"dlod={""id"":""ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,,ProductionTimeSpans,tg:lhph:1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e812b9ef-dae9-5057-b9a5-057035009b4b,,,,,1,VisualContent,tg:lhph:1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440c1752-6831-56e0-8958-a6c67adb2ff0,,,,,,au::46849,photographers,"dlod={""id"":""ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0,,,,,,,,,
tg:lhph:52114,Foto's,e818bf56-be19-5c47-9593-dad44371bef8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e818bf56-be19-5c47-9593-dad44371bef8,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,Acquisitions,tg:lhph:52114,tr:lh:140087,"dlod={""id"":""ark:/24970/x0/8e53367a-a5ce-523a-98a8-93e93f5d08e1"",""text"":""Archief van Nestor Gerard"",""name"":""Archief van Nestor Gerard"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/8e53367a-a5ce-523a-98a8-93e93f5d08e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,Annotations,tg:lhph:52114,,,,note.lhalg,Vader en zoon Walter en Arnold Lampaert werden op 7 mei 1945 op de binnenplaats van de Gentse gevangenis De Nieuwe Wandeling geëxecuteerd.,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,Archives,tg:lhph:52114,,,,,,,,isad:lh:154993,"dlod={""id"":""ark:/24970/x0/15ac0128-6211-526f-8ea2-854c4aad8546"",""text"":""Foto's van au::2438"",""name"":""Foto's van au::2438"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/15ac0128-6211-526f-8ea2-854c4aad8546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,Descriptions,,,,,id.desc,,,,,,,August Borms bij de familie Lampaert in Gent.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,DimensionSourceNotes,tg:lhph:52114,,,,kenmerken.lhformatph,,,,,,,,,,83 x 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,DimensionSourceNotes,tg:lhph:52114,,,,kenmerken.lhformatph,,,,,,,,,,83 x 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,Items,tg:lhph:52114,,,,,,,,,,,,,,,,,tr:lh:140087,,isad:lh:154993,,,G 2932 / 212 (36),,,,,,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000050241,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:52114,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:52114/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,ObjectTypes,tg:lhph:52114,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,2,OriginalBrocade,tg:lhph:52114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a803815-4d59-5357-99ea-6bbee34aaa3b,au::2438,keywords,,"dlod={""id"":""ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b,,,,,,,,,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,ProductionActors,tg:lhph:52114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,,,,,,,,,,au::7327,photographers,"dlod={""id"":""ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,,ProductionTimeSpans,tg:lhph:52114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930,,,,
,,e818bf56-be19-5c47-9593-dad44371bef8,,,,,1,VisualContent,tg:lhph:52114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,,,,,,au::7327,photographers,"dlod={""id"":""ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,,,,,,,,,
tg:lhph:28965,Foto's,e842919a-6ebf-5a37-a7ec-0b255d3d8568,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e842919a-6ebf-5a37-a7ec-0b255d3d8568,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,Acquisitions,tg:lhph:28965,tr:lh:9947,"dlod={""id"":""ark:/24970/x0/cec7f71a-8f0f-5608-9133-374547e190e0"",""text"":""Archief van Jos Polak"",""name"":""Archief van Jos Polak"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/cec7f71a-8f0f-5608-9133-374547e190e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,Annotations,tg:lhph:28965,,,,note.lhalg,Drie bijna identieke foto's.,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,Archives,tg:lhph:28965,,,,,,,,isad:lh:95275,"dlod={""id"":""ark:/24970/x0/ac25348f-185d-522a-b96b-b7f47cde9ec8"",""text"":""Foto's i.v.m. au::14947"",""name"":""Foto's i.v.m. au::14947"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/ac25348f-185d-522a-b96b-b7f47cde9ec8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,Descriptions,,,,,id.desc,,,,,,,Jos Polak; - portret van zijn dochter Iri-Ann.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,DimensionSourceNotes,tg:lhph:28965,,,,kenmerken.lhformatph,,,,,,,,,,90 x 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,DimensionSourceNotes,tg:lhph:28965,,,,kenmerken.lhformatph,,,,,,,,,,90 x 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,Images,tg:lhph:28965,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:28568,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,Items,tg:lhph:28965,,,,,,,,,,,,,,,,,tr:lh:9947,235810/44-46,isad:lh:95275,PP 81 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000027893,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,e842919a-6ebf-5a37-a7ec-0b255d3d8568,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:28965,brocade id,False,,,,,,,,,,,,,,,,,,,,
