ResourceID,brocade.id,card,order,adm.inv,adm.isadPartOf,adm.magazijnplaats,adm.volgnummer,adm.note
81f5bda1-ad58-596f-b003-d0400714aa71,tg:mpmbr:1150,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 586-589,
33d8228e-9d08-538f-ac17-e6e4570762f8,tg:mpmbr:974,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 695-696,
d6b5e325-d682-5f74-931e-8bb37f2000d0,tg:mpmbr:85,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.b.4,
f938fcc2-5a87-5d6f-adc0-e73455005de6,tg:mpmbr:1042,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 274-277,
fe86c6f5-1d20-5cc2-902c-d9434bbce9fe,tg:mpmbr:1107,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 426-429,
ff174b9a-ad7d-5fab-ba3a-ccd1af606713,tg:mpmbr:562,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 507-510,
cbaee8b6-c3f9-50da-8dee-4e5e119209fa,tg:mpmbr:831,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 17-18,
6acb7a94-d28a-5e9c-98b3-094783935b51,tg:mpmbr:348,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 557-560,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 311-312,
691e9439-a5d2-562f-86fa-2e8149b971aa,tg:mpmbr:1054,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 320-321,
9eb9aa30-7cd8-5d26-abb3-15d10a249052,tg:mpmbr:93,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.d.3.2,
f66ab1f4-6ef4-5882-bb85-1e686de83fe5,tg:mpmbr:962,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 659-660,
91dfd4a3-ff46-5beb-9223-18be00778501,tg:mpmbr:827,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 7-8,
e1b9f845-9160-5ce9-ab52-8f2f52c7776e,tg:mpmbr:574,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 555-558,
bee9cbef-990b-589e-9a74-53921f2ff917,tg:mpmbr:124,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.8,
d74d4638-b9a2-587c-b428-b06e55023343,tg:mpmbr:1111,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 442-445,
7b6e635f-55aa-57c0-847e-0559f41b9787,tg:mpmbr:935,Items,1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,1,
1bb7a9a1-d420-58fb-9bd3-b1a53d276d5b,tg:mpmbr:1003,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 116-119,
71a67d1e-a6d1-569e-b46b-817d75ffdfd0,tg:mpmbr:466,Items,1,Arch. 134,isad:mpm:41,10 Q 3 D,los stuk tussen fol. 292 links-rechts,
8d4e0174-758c-51ce-867a-44562702bafd,tg:mpmbr:489,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 235-238,
28131162-217b-5968-971c-f695ffbfb2d1,tg:mpmbr:1146,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 570-575,
67bdcb77-cf50-5d01-b88e-27c613158c1b,tg:mpmbr:173,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.b.5.2,
801d2990-cd77-539a-a7c6-c4820bba1d19,tg:mpmbr:523,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 361-364,
081b1542-1574-5120-9782-db7824498a48,tg:mpmbr:870,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 155-156,
6a42794c-1fc9-5aaa-bc7d-3d3d764985a0,tg:mpmbr:734,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 351-352,
eea8877d-a4ce-51d3-8dc6-842809343f76,tg:mpmbr:364,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.621-624,
6981e127-52b7-5fd0-abd4-96b7dce4e0d0,tg:mpmbr:671,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 215-216,
7f14e7da-5834-52b3-9d9d-84ead7a45252,tg:mpmbr:1214,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 830-833,
8bae09fe-39f1-5a95-8d60-282ad95a95ea,tg:mpmbr:221,Items,1,Arch. 1457,isad:mpm:343,10 R 3 B,15,
03869c41-ef35-5f76-bc0b-edc159506379,tg:mpmbr:108,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.e.7,
1a8c5bd7-f4f6-5a4f-8a30-3ccaa8b9c846,tg:mpmbr:558,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 493-496,
3ccd48fb-e3dc-5547-95e6-8494a3009e3d,tg:mpmbr:1097,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 769-772,
82151cd6-b777-5b7c-a5d3-aa50b174d150,tg:mpmbr:50,Items,1,Arch. 77,isad:mpm:29,10 Q 2 G,pag. 23-24,
5b9a4c1a-add9-54c7-b7ae-31a125b2c1d6,tg:mpmbr:1078,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 707-708,
cbe422e8-45c9-5bbe-9a30-4d602990393b,tg:mpmbr:333,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 497-500,
439702ed-99bd-5a69-a134-ca109e712cec,tg:mpmbr:299,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.385-388,
23ae9348-8057-5342-b05e-b9df2ec02cfb,tg:mpmbr:763,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 415-416,
ecda102e-b6e7-5262-a4ef-bc29939d6a18,tg:mpmbr:276,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.291-294,
72115ba9-d43f-5445-a71f-3be059a189a1,tg:mpmbr:626,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 5-8,
00732235-46bb-5684-8ae0-dfcc03eabf97,tg:mpmbr:1185,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 722-725,
f03fe5aa-151d-5a14-b17c-6e90198b83d3,tg:mpmbr:919,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 607-608,
ed4ee6cc-010d-5105-ab50-db259e0434ba,tg:mpmbr:775,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 439-440,
ea1881e1-9430-516d-987f-cac7e2daf554,tg:mpmbr:325,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 461-464,
8d84ac1d-76f2-594c-bdca-0da6d371656b,tg:mpmbr:630,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 21-24,
265eb3f6-7862-597f-9dd8-3092d999bfcb,tg:mpmbr:260,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 247-250,
e9cdb788-a00e-52f3-ac7a-e4fe29dff13f,tg:mpmbr:149,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.d.3.2,
88458385-e6ab-5588-9cda-98c5356ede97,tg:mpmbr:519,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 347-350,
ca67e578-258f-5746-a76e-65fa751f6c9c,tg:mpmbr:11,Items,1,Arch. 86,isad:mpm:39,10 Q 2 E,p. 577,
69c8c5cd-3f0f-57fa-817a-b5f6650828a0,tg:mpmbr:1039,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 266-267,
41d91efd-ec08-5aae-b85c-404a6b3de1ea,tg:mpmbr:1193,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 754-761,
7781d3b8-e605-58d4-9feb-942770c95bb4,tg:mpmbr:688,Items,1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,,
df52dde4-145d-5262-9361-506d950da85b,tg:mpmbr:372,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.653-656,
b0b29518-c32a-54f5-8607-dafbe7d741d0,tg:mpmbr:722,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 321-322,
72aa71c3-b643-5d96-8fd6-a601a4d01949,tg:mpmbr:237,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 153-156,
7cfcfb5a-407c-5fa2-be8a-26af66da309e,tg:mpmbr:1202,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 788-791,
d7a2b0af-dd77-5e5e-b58c-2c2ccfa1872d,tg:mpmbr:667,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 187-188,
46447c8e-528f-5def-bd41-f47861988efa,tg:mpmbr:46,Items,1,Arch. 319,isad:mpm:167,10 Q 5 D,,Los stuk 1 tussen fol. 172 links-rechts
55b76f43-a002-5a0f-a814-8b2008505a89,tg:mpmbr:1081,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 713-716,
3176778b-497c-5a9b-8704-da5927ce9cfe,tg:mpmbr:958,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 647-648,
7c0a5ce7-97bf-5789-b87f-5ef733a0bdcb,tg:mpmbr:536,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 409-412,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.a.9,
43f4444c-7379-5d0a-8c6e-88de296b083a,tg:mpmbr:1153,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 596-597,
f7f3fdb2-61af-538f-b3a7-124173443c34,tg:mpmbr:865,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 145-146,
d39607e4-24ab-5ed1-8d39-ba674cb13bbf,tg:mpmbr:920,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 609-610,
92a59cd7-66ee-5791-92a2-e16666392dde,tg:mpmbr:189,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.i.1.2,
4fabb053-4f73-5d51-b64b-21b63ed91fa0,tg:mpmbr:1016,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 164-175,
f9d9f30b-1bc7-5023-bc65-26d3fe136b73,tg:mpmbr:648,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 93-96,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,Items,1,Arch. 1457,isad:mpm:343,10 R 3 B,12,
3aabca66-75b8-5fb9-8e71-6f913213246a,tg:mpmbr:832,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 19-20,
9454a561-0700-57f8-b4b7-a644d092b4b8,tg:mpmbr:69,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.b.7.1,
9ffdb2d9-45b7-58eb-8621-53e116876cfb,tg:mpmbr:998,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 91-93a,
bd711808-98a5-539a-8c82-288374ecf71f,tg:mpmbr:1104,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 414-417,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.X4.2,
051d4847-4b92-547d-bb11-798945cee48b,tg:mpmbr:561,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 503-506,
01e917d2-b2ff-52ac-8754-d2115a3b00c5,tg:mpmbr:1041,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 270-273,
9faf9723-f0a8-5bd1-b8d6-352addfc1490,tg:mpmbr:977,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 11-14,
f460ef2d-e643-5cf4-8ecb-b5c88926af22,tg:mpmbr:86,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.b.5,
84242fce-385c-59bb-970e-8d8512790db8,tg:mpmbr:577,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 567-570,
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.11,
1295597a-cf1a-53bf-a05c-71776fc322bc,tg:mpmbr:1112,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 446-449,
2fc25eb3-7729-5492-8bc7-e5311ef6a3a2,tg:mpmbr:824,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 549-550,
3a4a6e88-0d04-5884-bf3c-4042f10a12e3,tg:mpmbr:90,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.d.2.1,
166d9a9b-9fc3-55e6-8c88-05a5696cdd7a,tg:mpmbr:961,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 657-658,
04d48f6d-a553-56b5-92c6-bf6876ff1b4b,tg:mpmbr:598,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 649-652,
23437b1a-9e54-5787-adfd-d795d0fe75d0,tg:mpmbr:1057,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 330-333,
e566f6f5-f3e0-59d2-9c8e-65999f91aec7,tg:mpmbr:609,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 689-692,
89055d1f-19ef-5d7f-b4a4-5be2d85205e7,tg:mpmbr:259,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 243-246,
c44c4600-2cc8-55b9-b867-3f1c7fce2116,tg:mpmbr:873,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 165-168,
d54e2845-9df5-5575-b70c-a511c6465095,tg:mpmbr:28,Items,1,Arch. 239,isad:mpm:32,10 Q 4 C,los stuk nr. [1],
097cac89-ac1c-52a1-a559-25bdde4295ad,tg:mpmbr:1145,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 566-569,
808054f3-7474-530a-a9e3-673db11b4a76,tg:mpmbr:170,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.b.4.1,
fa0c640d-903c-527c-bf05-2c9f24a39ba8,tg:mpmbr:520,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 351-353B,
79565060-3da2-59f7-b108-9ff659ea526e,tg:mpmbr:1000,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 98-109,
7c169711-b129-55be-ad63-d6d888232b4e,tg:mpmbr:465,Items,1,Arch. 815,isad:mpm:160,10 R 8 F,los stuk tussen p. 36-37,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,Items,1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,3,
f7038b74-aa44-5c0a-a8fe-84a53ce0ddfb,tg:mpmbr:388,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 1-4,
a720fedc-875a-5f7b-a64b-44925cf376d1,tg:mpmbr:672,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 217-218,
7554170e-f8e8-5103-bc16-7615f71c9e1b,tg:mpmbr:1217,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 842-845,
c879bff7-2da1-52af-96f9-0c0b5e26d4ca,tg:mpmbr:222,Items,1,Arch. 1457,isad:mpm:343,10 R 3 B,16,
cd37a7cc-37fe-569a-ae98-57325eeeb636,tg:mpmbr:737,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 357-358,
1508f886-cb31-54f8-8a07-3b6f51765802,tg:mpmbr:367,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.633-636,
4075b0e6-57d7-596c-80d4-ce9299b1bcd8,tg:mpmbr:808,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 505-506,
a8397517-6383-594b-8185-8e9690854a6e,tg:mpmbr:53,Items,1,Arch. 498,isad:mpm:48,10 Q 6 C,,Los stuk tussen fol. 28 links-rechts
2fcbde5a-35c8-5481-b70a-ea7cc22b655c,tg:mpmbr:1094,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 755-756,
d5972381-7f4e-55c9-bceb-06fd71f80db2,tg:mpmbr:275,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.287-290,
21d209cb-07fd-523e-83d2-c4bf972fd970,tg:mpmbr:625,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 1-4,
d28b0b09-04f1-5675-bacd-3905667efbc2,tg:mpmbr:330,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 485-488,
3b2769c9-a5e7-5bde-9375-5fc416f81b31,tg:mpmbr:760,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 409-410,
2e3f2312-2a6a-54e9-b210-4c08c218576b,tg:mpmbr:1186,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 726-729,
f7ebca2d-7785-5f63-be33-233cfa6962e6,tg:mpmbr:1169,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 654-655,
8594d444-63fd-5060-b42c-e9556ad52fda,tg:mpmbr:633,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 33-36,
5ff1e8ae-e8ae-5d94-913a-041af98d6b93,tg:mpmbr:799,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 487-488,
8fe5bbc8-a065-5c14-a16b-fa19132146e9,tg:mpmbr:263,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 259-262,
10f1089c-7f7b-56e7-a16c-a068d0cbdad4,tg:mpmbr:776,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 441-442,
4fcb3b7f-5ef7-592d-b605-05ea35c33134,tg:mpmbr:326,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 465-468,
da5c7798-3926-567a-9102-67a6776fde5c,tg:mpmbr:1190,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 740-747,
975ba84a-d5ca-5234-b1dd-3d92ab073b61,tg:mpmbr:849,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 91-94,
a8634c72-1ec8-504e-bc5a-4ac7378c72ed,tg:mpmbr:234,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 143-146,
040eb309-d180-5623-b171-20d9ae884f58,tg:mpmbr:1201,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 786-787,
51fe56c8-52b8-5c5b-b8fb-23d56cc3b8d7,tg:mpmbr:664,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 161-164,
e52f0742-8f3f-5bff-a16f-25aa472ce26e,tg:mpmbr:371,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.649-652,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 319-320,
0e27593c-ead9-5abe-be37-4d22c88e1973,tg:mpmbr:408,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 81-84,
a79c6d91-5dc4-5d83-b013-623227fc0bd8,tg:mpmbr:1082,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 717-718,
a1e0f103-fe7a-53d1-8dc9-0e3e82c3d9b5,tg:mpmbr:1128,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 504-507,
758e4b99-c279-5b7b-95d5-773c6a829174,tg:mpmbr:45,Items,1,Arch. 321,isad:mpm:150,10 Q 5 D,,Los stuk 3 tussen fol. 131 links-rechts
ea821843-d977-5aec-b20b-97c98d3c10fe,tg:mpmbr:869,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 153-154,
fdd47065-90af-53df-8ed0-6ba1cfdf1b10,tg:mpmbr:32,Items,1,Arch. 378,isad:mpm:91,10 Q 5 B,,1ste los stuk achteraan
3fc58bbc-faf3-579b-b955-8369ac1637f4,tg:mpmbr:490,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 239-242,
0fef3ff8-d028-5127-9eab-16043d72b4bc,tg:mpmbr:185,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.b.11.3,
d45c891f-495c-5c27-b634-fca95f6be2a6,tg:mpmbr:886,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 211-214,
e7b9c528-f894-59a9-a105-7f3f07c1e6af,tg:mpmbr:306,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.413-416,
af4f1b78-27be-5a54-afad-98fbb5d36cbe,tg:mpmbr:613,Items,1,Arch. 320,isad:mpm:99,10 Q 5 D,los stuk 3 tussen fol. 290 links-rechts,
3fa8187f-bc27-5013-873f-57fb9c921063,tg:mpmbr:243,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 177-180,
82c4ec8c-ce49-5489-b9cc-3880d2ac0de4,tg:mpmbr:1108,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 430-433,
13237a82-6e87-5cd1-af86-6c496f3c86e4,tg:mpmbr:994,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 77-80,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.b.4.1,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 585-588,
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 569-572,
be6200ac-4504-5889-bde3-138e07f30df4,tg:mpmbr:701,Items,1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,,
67f939e1-65cf-592b-8605-1a0ea6a7b5ff,tg:mpmbr:214,Items,1,Arch. 1457,isad:mpm:343,10 R 3 B,8,
8e39989b-3fd7-57b1-9a74-a46f3be4cff4,tg:mpmbr:1221,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 856-857,
615abed3-9163-5334-b8e8-0f611e9ec652,tg:mpmbr:644,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 77-80,
ae3f836b-f747-5c46-8ae6-1e9c3c124aeb,tg:mpmbr:828,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 9-12,
120566f3-85d8-5690-95f4-2b45a3693a35,tg:mpmbr:73,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.b.5.3,
971dddd0-8f1c-5a97-9665-5a3bc6d60742,tg:mpmbr:982,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 31-34,
22f4d9ae-2189-5516-8b65-2f6ad6a8c81f,tg:mpmbr:594,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 633-636,
a6d928ab-ff99-5614-b90e-fb00e1414bd7,tg:mpmbr:717,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 309-310,
a3a7f66c-e944-5f95-b663-22a2860aa652,tg:mpmbr:347,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 553-556,
a88dfdaa-e11b-59fc-8035-e4b9d573cbb7,tg:mpmbr:652,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 109-112,
bd255075-5372-5fa3-9c77-8ed0a4bab69d,tg:mpmbr:1237,Items,1,SCH HF BA 60,isad:mpm:301,15 Q 5 C,1677/3,
b160ea64-6cae-56db-8afb-c424bcefe3d6,tg:mpmbr:202,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.k.5,
c3022002-cac7-538f-9f57-5d84af017ffb,tg:mpmbr:1149,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 584-585,
0e61edcd-a334-5601-adf4-17752e6936ed,tg:mpmbr:486,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 223-226,
0b8e742f-a743-578c-ba6c-0ddf1492f05b,tg:mpmbr:24,Items,1,Arch. 1452,isad:mpm:306,10 R 3 B,3,
4178f1e0-a64e-598b-80fb-0ceb7d4ba725,tg:mpmbr:890,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 225-226,
d50cc177-1cf6-5046-afbd-644a7ad2b69d,tg:mpmbr:193,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.i.3.2,
7bb64c87-0267-509c-a34c-96a8ef136b88,tg:mpmbr:469,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 153-156,
18d97335-e52b-554f-a3f7-ec53704978ed,tg:mpmbr:310,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.429-430,
97376153-074a-564f-aaa8-759ea5189e0a,tg:mpmbr:740,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 365-366,
25638e25-0963-554b-898c-a6d505b83ccc,tg:mpmbr:255,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 225-228,
1391ce8c-80a7-5096-b245-7c88e79bdf59,tg:mpmbr:605,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 669-672,
4c0a01e7-b590-5d38-bf3b-1e48aa6f29c3,tg:mpmbr:941,Items,1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,8,
e9b6bf03-3e7c-577b-a0b9-6418dc79b82d,tg:mpmbr:412,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 97-100,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,tg:mpmbr:1077,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 705-706,
968da84d-6a1c-50f1-ba91-07994309cb95,tg:mpmbr:1098,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 773-776,
11a825fe-b4f5-5796-b0af-63f56eff8be2,tg:mpmbr:557,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 489-492,
1ffcad0b-2f1e-5be4-aa0a-4968ba02b0c3,tg:mpmbr:107,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.e.6,
050d3679-c2c0-56d5-98aa-6f6050107036,tg:mpmbr:1132,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 520-523,
4ce7ffe6-32dc-59f2-9ffe-40c2a0229016,tg:mpmbr:804,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 497-498,
2d2306ab-93db-5693-9eba-b537df700fbf,tg:mpmbr:384,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.705-708,
7a882ad8-12d5-576e-9c98-3b2b48bee58b,tg:mpmbr:691,Items,1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 194-195,
6cc735fc-1e4d-5262-ba2c-bfd079d93af2,tg:mpmbr:916,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 597-600,
afd4927e-bb4c-567d-b98d-88601ac2a622,tg:mpmbr:853,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 105-108,
231e4fe7-9724-5b56-ba8d-f2f1ec5ea971,tg:mpmbr:1165,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 638-641,
e5c7d83c-142e-5a7d-b51d-dd59171cef7d,tg:mpmbr:150,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.d.4.3,
daa80903-225c-5d20-9b34-bc3746527857,tg:mpmbr:500,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 279-282,
3bb894d2-d8ba-5649-959c-83936cc168ca,tg:mpmbr:629,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 17-20,
70b56049-981a-519e-a269-f4ad84e43708,tg:mpmbr:783,Items,1,Arch. 608,isad:mpm:135,10 Q 7 A,p. 631-634,
820fb388-15f2-52e7-ae9d-a2922d90f0b2,tg:mpmbr:279,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.303-306,
