Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhps:12120,Affiches,https://anet.be/record/opaclhobj/tg:lhps:12120/N,cfc50a58-999c-54c0-96c5-1a83ab8d707d,BE-ANN07/ps/000011762,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cfc50a58-999c-54c0-96c5-1a83ab8d707d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31640,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31640/N,c2be5c30-ae77-5825-b82e-094a6a4e2c0d,BE-ANN07/ps/000030930,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2be5c30-ae77-5825-b82e-094a6a4e2c0d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49488,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49488/N,c2c95148-7e78-5863-9e27-4ece43b63e94,BE-ANN07/ps/000045358,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2c95148-7e78-5863-9e27-4ece43b63e94,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2433,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2433/N,12eb9875-d40a-5cab-8d65-56afe0f5b632,BE-ANN07/ps/000002410,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/12eb9875-d40a-5cab-8d65-56afe0f5b632,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50353,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50353/N,463d4b8c-88ab-5d1f-b1fa-c7338cd0deaa,BE-ANN07/ps/000046216,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/463d4b8c-88ab-5d1f-b1fa-c7338cd0deaa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:57496,Affiches,https://anet.be/record/opaclhobj/tg:lhps:57496/N,eab93401-417a-5ac3-8098-f7ed2caad219,BE-ANN07/ps/000053294,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eab93401-417a-5ac3-8098-f7ed2caad219,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:30952,Affiches,https://anet.be/record/opaclhobj/tg:lhps:30952/N,ba3c6e00-38b7-53e8-91fc-6318ff6d0cb0,BE-ANN07/ps/000030254,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ba3c6e00-38b7-53e8-91fc-6318ff6d0cb0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:28461,Affiches,https://anet.be/record/opaclhobj/tg:lhps:28461/N,fa51dfd6-cff3-5f0e-84d2-4ffc758ccc56,BE-ANN07/ps/000027774,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fa51dfd6-cff3-5f0e-84d2-4ffc758ccc56,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55151,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55151/N,c295a780-1afa-5b67-999c-0e892392dab0,BE-ANN07/ps/000050956,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c295a780-1afa-5b67-999c-0e892392dab0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:6923,Affiches,https://anet.be/record/opaclhobj/tg:lhps:6923/N,1ed3835b-dbc2-572f-a554-c7bd0b7c427b,BE-ANN07/ps/000006797,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1ed3835b-dbc2-572f-a554-c7bd0b7c427b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:52694,Affiches,https://anet.be/record/opaclhobj/tg:lhps:52694/N,da6eda43-67a4-5238-9071-f191f6271f94,BE-ANN07/ps/000048533,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/da6eda43-67a4-5238-9071-f191f6271f94,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49172,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49172/N,d642b957-6e9b-5a0a-98f2-0e20f6fd0023,BE-ANN07/ps/000045047,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d642b957-6e9b-5a0a-98f2-0e20f6fd0023,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:53986,Affiches,https://anet.be/record/opaclhobj/tg:lhps:53986/N,9fba0602-06a9-541d-8523-bda86783d220,BE-ANN07/ps/000049794,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9fba0602-06a9-541d-8523-bda86783d220,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:34442,Affiches,https://anet.be/record/opaclhobj/tg:lhps:34442/N,530df999-d420-565d-8eac-fe0dcc8047a9,BE-ANN07/ps/000033614,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/530df999-d420-565d-8eac-fe0dcc8047a9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62222,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62222/N,f9c663d5-7512-5fef-bcc8-c8d440d612ff,BE-ANN07/ps/000058016,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f9c663d5-7512-5fef-bcc8-c8d440d612ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33387,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33387/N,9df6dda1-2ff5-5bdf-95f1-e6331654dcf5,BE-ANN07/ps/000032583,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/9df6dda1-2ff5-5bdf-95f1-e6331654dcf5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7631,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7631/N,c6fa8a32-1e3c-51da-b4af-8ebdf49c2079,BE-ANN07/ps/000007497,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c6fa8a32-1e3c-51da-b4af-8ebdf49c2079,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:46287,Affiches,https://anet.be/record/opaclhobj/tg:lhps:46287/N,f15c8720-659a-50f6-b13f-f88fdfd0bb0f,BE-ANN07/ps/000042181,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f15c8720-659a-50f6-b13f-f88fdfd0bb0f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:41542,Affiches,https://anet.be/record/opaclhobj/tg:lhps:41542/N,1bac40d8-4acf-53cb-a32b-dc3556e5b3ec,BE-ANN07/ps/000037511,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1bac40d8-4acf-53cb-a32b-dc3556e5b3ec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:26886,Affiches,https://anet.be/record/opaclhobj/tg:lhps:26886/N,af67785a-11b5-5dca-b202-8e81205fef20,BE-ANN07/ps/000026209,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/af67785a-11b5-5dca-b202-8e81205fef20,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:27794,Affiches,https://anet.be/record/opaclhobj/tg:lhps:27794/N,2f4c851a-f7c8-56f3-85f6-f14fd029dc82,BE-ANN07/ps/000027113,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f4c851a-f7c8-56f3-85f6-f14fd029dc82,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:20051,Affiches,https://anet.be/record/opaclhobj/tg:lhps:20051/N,73494e6d-3410-52b0-b2b9-0f3872bb5e65,BE-ANN07/ps/000019427,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/73494e6d-3410-52b0-b2b9-0f3872bb5e65,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58299,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58299/N,00c32cc4-4835-5a6a-999c-425f351f6466,BE-ANN07/ps/000054094,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/00c32cc4-4835-5a6a-999c-425f351f6466,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:24911,Affiches,https://anet.be/record/opaclhobj/tg:lhps:24911/N,86d4144c-e64b-539c-991e-fc54c2e226b5,BE-ANN07/ps/000024251,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/86d4144c-e64b-539c-991e-fc54c2e226b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:12570,Affiches,https://anet.be/record/opaclhobj/tg:lhps:12570/N,371ad13d-fd40-57ac-9d7e-270c08cec741,BE-ANN07/ps/000012126,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/371ad13d-fd40-57ac-9d7e-270c08cec741,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:44310,Affiches,https://anet.be/record/opaclhobj/tg:lhps:44310/N,91f26136-b47c-5035-bb09-cc895154c54d,BE-ANN07/ps/000040229,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/91f26136-b47c-5035-bb09-cc895154c54d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:17288,Affiches,https://anet.be/record/opaclhobj/tg:lhps:17288/N,0f9bae08-2476-515d-91d4-af6ae298e2fa,BE-ANN07/ps/000016706,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f9bae08-2476-515d-91d4-af6ae298e2fa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25603,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25603/N,16558923-fa1b-5f2a-a283-2385713686bb,BE-ANN07/ps/000024937,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/16558923-fa1b-5f2a-a283-2385713686bb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58333,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58333/N,a1623523-be31-5696-b94b-d5ac388596ae,BE-ANN07/ps/000054128,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a1623523-be31-5696-b94b-d5ac388596ae,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:6889,Affiches,https://anet.be/record/opaclhobj/tg:lhps:6889/N,f03d2517-3d51-5301-856e-586e2d8be230,BE-ANN07/ps/000006763,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f03d2517-3d51-5301-856e-586e2d8be230,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50703,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50703/N,bf4b11b9-127c-5aff-97b1-441e912e587c,BE-ANN07/ps/000046562,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bf4b11b9-127c-5aff-97b1-441e912e587c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31210,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31210/N,1b70d5f0-42d6-5d25-b9ef-2690082be301,BE-ANN07/ps/000030507,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1b70d5f0-42d6-5d25-b9ef-2690082be301,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62388,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62388/N,dd6842e2-5309-5b9a-b9f4-b59bcdf47341,BE-ANN07/ps/000058185,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dd6842e2-5309-5b9a-b9f4-b59bcdf47341,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:51811,Affiches,https://anet.be/record/opaclhobj/tg:lhps:51811/N,eb802852-c36c-545a-9656-b325124c9232,BE-ANN07/ps/000047652,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eb802852-c36c-545a-9656-b325124c9232,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2063,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2063/N,60896a5b-9ffd-5bf6-99f0-076f8ff06878,BE-ANN07/ps/000002050,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/60896a5b-9ffd-5bf6-99f0-076f8ff06878,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62672,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62672/N,81b3590d-f305-5bf4-807a-a00e23a78f3b,BE-ANN07/ps/000058467,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/81b3590d-f305-5bf4-807a-a00e23a78f3b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:34012,Affiches,https://anet.be/record/opaclhobj/tg:lhps:34012/N,9b65c617-7fc5-55ee-94ee-0cc301cde09a,BE-ANN07/ps/000033184,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/9b65c617-7fc5-55ee-94ee-0cc301cde09a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49522,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49522/N,85ca4068-aa4a-5a3a-a5ff-5183fc2bf3b2,BE-ANN07/ps/000045391,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/85ca4068-aa4a-5a3a-a5ff-5183fc2bf3b2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18487,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18487/N,0d039db2-2108-5ff1-9fae-9cb4c1b7028f,BE-ANN07/ps/000017871,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d039db2-2108-5ff1-9fae-9cb4c1b7028f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2599,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2599/N,27ad9d79-b5d8-5363-b540-1280b9337ffb,BE-ANN07/ps/000002570,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/27ad9d79-b5d8-5363-b540-1280b9337ffb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7261,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7261/N,8ce0671d-d0d0-5c01-b485-ae0c9bfe7a92,BE-ANN07/ps/000007130,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8ce0671d-d0d0-5c01-b485-ae0c9bfe7a92,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55501,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55501/N,0e1c3864-f903-5a63-ac1b-8be61ff1208f,BE-ANN07/ps/000051307,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0e1c3864-f903-5a63-ac1b-8be61ff1208f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:28031,Affiches,https://anet.be/record/opaclhobj/tg:lhps:28031/N,389e7351-295d-5e01-949b-ae3598da6afd,BE-ANN07/ps/000027344,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/389e7351-295d-5e01-949b-ae3598da6afd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:16860,Affiches,https://anet.be/record/opaclhobj/tg:lhps:16860/N,d19137fe-76a0-596f-b286-8ddefadad5c6,BE-ANN07/ps/000016281,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d19137fe-76a0-596f-b286-8ddefadad5c6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:20401,Affiches,https://anet.be/record/opaclhobj/tg:lhps:20401/N,0b1c304e-cce6-5734-ba49-8042c8071d4e,BE-ANN07/ps/000019773,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0b1c304e-cce6-5734-ba49-8042c8071d4e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:17772,Affiches,https://anet.be/record/opaclhobj/tg:lhps:17772/N,becb0916-3872-5021-919f-2cc14d476e0c,BE-ANN07/ps/000017171,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/becb0916-3872-5021-919f-2cc14d476e0c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:41112,Affiches,https://anet.be/record/opaclhobj/tg:lhps:41112/N,3c39a3ae-9f81-5cc6-b773-4bbf085b43ba,BE-ANN07/ps/000037094,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3c39a3ae-9f81-5cc6-b773-4bbf085b43ba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:8194,Affiches,https://anet.be/record/opaclhobj/tg:lhps:8194/N,32bd250e-ca8b-5300-8081-91eddaa7df39,BE-ANN07/ps/000008058,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/32bd250e-ca8b-5300-8081-91eddaa7df39,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:53206,Affiches,https://anet.be/record/opaclhobj/tg:lhps:53206/N,c7c11f87-7b13-58d1-a8a1-9f1a22a50552,BE-ANN07/ps/000049021,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c7c11f87-7b13-58d1-a8a1-9f1a22a50552,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33807,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33807/N,461ca59c-a9ae-5709-8418-d6784bb59192,BE-ANN07/ps/000032987,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/461ca59c-a9ae-5709-8418-d6784bb59192,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:32715,Affiches,https://anet.be/record/opaclhobj/tg:lhps:32715/N,fd5a2f19-b11e-58e3-bc1f-a81170b5dd15,BE-ANN07/ps/000031961,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/fd5a2f19-b11e-58e3-bc1f-a81170b5dd15,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:19445,Affiches,https://anet.be/record/opaclhobj/tg:lhps:19445/N,852a4221-0177-52a7-bd64-1851b8888edd,BE-ANN07/ps/000018824,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/852a4221-0177-52a7-bd64-1851b8888edd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:1566,Affiches,https://anet.be/record/opaclhobj/tg:lhps:1566/N,26bab04d-1794-5a5d-a3d5-ef38b838fd24,BE-ANN07/ps/000001559,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/26bab04d-1794-5a5d-a3d5-ef38b838fd24,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:30728,Affiches,https://anet.be/record/opaclhobj/tg:lhps:30728/N,fe67f04d-983e-54f8-b78f-fde32ee303ec,BE-ANN07/ps/000030033,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fe67f04d-983e-54f8-b78f-fde32ee303ec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:9156,Affiches,https://anet.be/record/opaclhobj/tg:lhps:9156/N,fcdaed43-90bf-52f5-97d1-9239f8c4c999,BE-ANN07/ps/000008984,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fcdaed43-90bf-52f5-97d1-9239f8c4c999,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:13048,Affiches,https://anet.be/record/opaclhobj/tg:lhps:13048/N,b0546062-3c49-5ad5-b34b-995a9b063916,BE-ANN07/ps/000012578,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b0546062-3c49-5ad5-b34b-995a9b063916,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:45628,Affiches,https://anet.be/record/opaclhobj/tg:lhps:45628/N,6b203b35-71e3-52c5-9bdd-f0f334e62a2c,BE-ANN07/ps/000041524,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6b203b35-71e3-52c5-9bdd-f0f334e62a2c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58919,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58919/N,ed92c67e-2d04-5a44-b16c-efd082e2233c,BE-ANN07/ps/000054714,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ed92c67e-2d04-5a44-b16c-efd082e2233c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:11075,Affiches,https://anet.be/record/opaclhobj/tg:lhps:11075/N,0fb57357-216a-5733-9c3e-16837ea81f08,BE-ANN07/ps/000010827,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0fb57357-216a-5733-9c3e-16837ea81f08,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:47615,Affiches,https://anet.be/record/opaclhobj/tg:lhps:47615/N,78d5bdc2-c4a1-5ff1-bc0c-436ac31e0463,BE-ANN07/ps/000043493,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/78d5bdc2-c4a1-5ff1-bc0c-436ac31e0463,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:46907,Affiches,https://anet.be/record/opaclhobj/tg:lhps:46907/N,4b776a58-36dc-5cc4-a6da-a1324c04c657,BE-ANN07/ps/000042790,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b776a58-36dc-5cc4-a6da-a1324c04c657,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:26306,Affiches,https://anet.be/record/opaclhobj/tg:lhps:26306/N,eae763a9-a950-5154-a13e-13190d1d310e,BE-ANN07/ps/000025631,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eae763a9-a950-5154-a13e-13190d1d310e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:21139,Affiches,https://anet.be/record/opaclhobj/tg:lhps:21139/N,a4b55e31-0f2e-5f08-b1de-954f9997fc77,BE-ANN07/ps/000020504,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a4b55e31-0f2e-5f08-b1de-954f9997fc77,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:23104,Affiches,https://anet.be/record/opaclhobj/tg:lhps:23104/N,3b8ad8aa-bf41-52ce-95f5-924ced3b651d,BE-ANN07/ps/000022449,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3b8ad8aa-bf41-52ce-95f5-924ced3b651d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:14277,Affiches,https://anet.be/record/opaclhobj/tg:lhps:14277/N,7a4a3313-eef7-5b37-a918-c63a74409327,BE-ANN07/ps/000013770,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a4a3313-eef7-5b37-a918-c63a74409327,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:42417,Affiches,https://anet.be/record/opaclhobj/tg:lhps:42417/N,5d5131e8-a47d-5956-8956-d2a37f6f751f,BE-ANN07/ps/000038360,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5d5131e8-a47d-5956-8956-d2a37f6f751f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:553,Affiches,https://anet.be/record/opaclhobj/tg:lhps:553/N,619284b3-cbdf-53a0-b40c-4a6295e99fd3,BE-ANN07/ps/000000548,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/619284b3-cbdf-53a0-b40c-4a6295e99fd3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:61377,Affiches,https://anet.be/record/opaclhobj/tg:lhps:61377/N,91006d10-b1c8-5108-ab80-6a9619550d5a,BE-ANN07/ps/000057165,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/91006d10-b1c8-5108-ab80-6a9619550d5a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:6759,Affiches,https://anet.be/record/opaclhobj/tg:lhps:6759/N,4617d5a0-5396-5c72-b357-ae538cacba4c,BE-ANN07/ps/000006633,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4617d5a0-5396-5c72-b357-ae538cacba4c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:4764,Affiches,https://anet.be/record/opaclhobj/tg:lhps:4764/N,847b3ccf-91ed-5647-81e0-f939f54ae738,BE-ANN07/ps/000004658,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/847b3ccf-91ed-5647-81e0-f939f54ae738,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:5876,Affiches,https://anet.be/record/opaclhobj/tg:lhps:5876/N,3ba8e61e-be3a-523b-a6d9-8588218dcc4f,BE-ANN07/ps/000005755,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3ba8e61e-be3a-523b-a6d9-8588218dcc4f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:56004,Affiches,https://anet.be/record/opaclhobj/tg:lhps:56004/N,95e57784-2933-5e09-9f15-e30747c454f7,BE-ANN07/ps/000051803,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/95e57784-2933-5e09-9f15-e30747c454f7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:29509,Affiches,https://anet.be/record/opaclhobj/tg:lhps:29509/N,fd3f56cb-ee08-551b-ab6d-5a5957fb4385,BE-ANN07/ps/000028820,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fd3f56cb-ee08-551b-ab6d-5a5957fb4385,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:54039,Affiches,https://anet.be/record/opaclhobj/tg:lhps:54039/N,225bb9f8-d5b3-5e4e-9ec4-0b32d5f943fd,BE-ANN07/ps/000049847,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/225bb9f8-d5b3-5e4e-9ec4-0b32d5f943fd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50979,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50979/N,0d759da4-bd02-5e66-9c4f-3ec62675305b,BE-ANN07/ps/000046836,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d759da4-bd02-5e66-9c4f-3ec62675305b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:19015,Affiches,https://anet.be/record/opaclhobj/tg:lhps:19015/N,efa95099-77ce-5e32-8855-6e2c2c94b04d,BE-ANN07/ps/000018397,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/efa95099-77ce-5e32-8855-6e2c2c94b04d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
